,Normalized 0,Normalized 1,Normalized 2,Normalized 3,Normalized 4,Normalized 5,Normalized 6,Normalized 7,Normalized 8,Normalized 9,Normalized 10,Normalized 11,Normalized 12,Normalized 13,Normalized 14,Normalized 15,Normalized 16,Normalized 17,Normalized 18,Normalized 19,Normalized 20,Normalized 21,Normalized 22,Normalized 23,Normalized 24,Normalized 25,Normalized 26,Normalized 27,Normalized 28,Normalized 29,Normalized 30,Normalized 31,Normalized 32,Normalized 33,Normalized 34,Normalized 35,Normalized 36,Normalized 37,Normalized 38,Normalized 39,Normalized 40,Normalized 41,Normalized 42,Normalized 43,Normalized 44,Normalized 45,Normalized 46,Normalized 47,Normalized 48,Normalized 49,Normalized 50,Normalized 51,Cluster Number
394,0.41,0.24,0.29,0.59,0.24,0.41,0.53,0.47,0.47,0.29,0.24,0.47,0.18,0.76,0.53,0.29,0.41,0.76,0.82,0.35,0.82,0.53,0.47,0.59,0.88,1.0,0.18,0.12,0.12,0.53,0.06,0.29,0.24,0.06,0.35,0.12,0.35,0.18,0.53,0.24,0.35,0.65,0.35,0.35,0.12,0.53,0.24,0.18,0.12,0.59,0.0,0.47,0
395,0.59,0.47,0.35,0.24,0.59,0.24,0.41,0.59,0.41,0.41,0.35,0.41,0.59,0.47,0.29,0.71,0.41,0.53,1.0,0.71,0.47,0.65,0.53,0.94,0.94,1.0,0.35,0.18,0.41,0.12,0.24,0.59,0.53,0.12,0.53,0.18,0.47,0.29,0.18,0.06,0.18,0.76,0.53,0.12,0.0,0.35,0.65,0.94,0.41,0.59,0.59,0.82,0
396,0.57,0.29,0.14,0.19,0.14,0.0,0.62,0.48,0.33,0.76,0.48,0.24,0.38,0.38,0.48,0.43,0.05,0.29,0.62,0.33,0.57,0.76,0.52,0.52,1.0,0.71,0.29,0.29,0.05,0.0,0.14,0.1,0.19,0.24,0.14,0.48,0.19,0.1,0.43,0.43,0.1,0.43,0.05,0.38,0.43,0.38,0.29,0.52,0.24,0.43,0.62,0.86,0
397,0.56,0.2,0.52,0.4,0.64,0.56,0.36,0.2,0.24,0.56,0.08,0.2,0.2,0.28,0.32,0.44,0.32,0.68,0.16,0.8,0.16,0.72,0.92,0.88,0.76,1.0,0.0,0.0,0.08,0.36,0.04,0.24,0.12,0.12,0.24,0.16,0.12,0.2,0.36,0.44,0.64,0.28,0.68,0.12,0.48,0.52,0.28,0.6,0.24,0.52,0.72,0.52,0
398,0.3,0.5,0.5,0.7,0.2,0.2,0.6,0.5,0.7,0.3,0.5,0.4,0.4,0.4,0.1,0.2,0.2,0.4,0.5,1.0,0.1,0.4,0.5,0.5,0.4,0.3,0.5,0.0,0.4,0.2,0.1,0.1,0.4,0.2,0.8,0.2,0.4,0.4,0.1,0.4,0.3,0.3,0.6,0.2,0.2,0.2,0.5,0.0,0.9,0.6,0.1,0.9,14
399,0.11,0.0,0.67,0.0,0.33,0.44,0.44,0.11,0.44,0.44,0.11,0.67,0.0,0.44,1.0,0.33,0.22,0.44,0.44,0.56,0.44,0.44,0.44,0.67,0.33,0.44,0.44,0.11,0.33,0.11,0.22,0.78,0.11,0.89,0.33,0.67,0.67,0.22,0.11,0.11,0.44,0.22,0.22,0.11,0.11,0.44,0.22,0.44,0.78,0.33,0.44,0.0,14
400,0.24,0.05,0.24,0.1,0.24,0.52,0.48,0.52,0.48,0.33,0.29,0.62,0.48,0.62,0.67,0.1,0.48,0.29,0.67,0.33,1.0,0.86,0.38,0.76,0.71,0.52,0.38,0.38,0.14,0.05,0.48,0.43,0.29,0.38,0.29,0.24,0.33,0.24,0.52,0.33,0.38,0.48,0.24,0.24,0.0,0.24,0.48,0.52,0.81,0.43,0.76,0.86,0
401,0.53,0.33,0.27,0.4,0.53,0.2,0.47,0.67,0.33,0.53,1.0,0.27,0.47,0.2,0.47,0.4,0.33,0.27,0.27,0.2,0.47,0.73,0.53,0.73,0.93,0.73,0.47,0.2,0.4,0.07,0.2,0.6,0.27,0.2,0.13,0.67,0.0,0.13,0.53,0.4,0.2,0.27,0.13,0.13,0.27,0.2,0.27,0.6,0.33,0.73,0.73,0.67,0
402,0.59,0.21,0.34,0.55,0.41,0.41,0.38,0.17,0.76,0.14,0.66,0.62,0.55,0.66,0.21,0.38,0.34,0.93,0.48,0.34,0.48,0.48,0.66,0.62,0.9,1.0,0.24,0.21,0.17,0.14,0.17,0.0,0.14,0.41,0.45,0.45,0.24,0.34,0.17,0.24,0.62,0.31,0.41,0.62,0.28,0.41,0.41,0.24,0.59,0.55,0.59,0.86,0
403,0.04,0.29,0.5,0.42,0.38,0.54,0.25,0.5,0.38,0.29,0.33,0.25,0.63,0.04,0.42,0.42,0.38,0.21,0.54,0.63,0.42,0.46,0.25,0.54,0.54,1.0,0.21,0.0,0.0,0.08,0.25,0.13,0.25,0.08,0.38,0.13,0.29,0.13,0.17,0.38,0.33,0.38,0.46,0.21,0.5,0.25,0.46,0.29,0.25,0.5,0.46,0.79,0
404,0.59,0.64,0.05,0.45,0.32,0.77,0.45,0.32,0.64,0.64,0.64,0.36,1.0,0.45,0.41,0.36,0.32,0.77,0.41,0.45,0.64,0.68,0.68,0.41,0.73,0.32,0.32,0.0,0.09,0.5,0.45,0.05,0.18,0.64,0.0,0.36,0.27,0.41,0.55,0.18,0.27,0.73,0.32,0.5,0.14,0.32,0.18,0.18,0.5,0.36,0.82,0.45,0
405,0.16,0.32,0.21,0.26,0.47,0.21,0.32,0.42,0.63,0.63,0.11,0.37,0.37,0.42,0.63,0.37,0.58,0.32,0.89,0.16,0.79,0.16,0.47,0.84,1.0,0.74,0.26,0.42,0.11,0.32,0.0,0.53,0.32,0.21,0.53,0.32,0.05,0.16,0.16,0.47,0.32,0.47,0.53,0.53,0.37,0.32,0.53,0.63,0.53,0.63,0.53,0.89,0
406,0.38,0.5,0.3,0.4,0.24,0.32,0.26,0.3,0.52,0.46,0.42,0.04,0.4,0.3,0.22,0.5,0.58,0.88,0.58,0.44,0.82,0.52,0.5,0.98,0.82,0.82,0.14,0.04,0.4,0.0,0.12,0.14,0.16,0.1,0.22,0.22,0.26,0.48,0.02,0.24,0.48,0.22,0.46,0.36,0.22,0.32,0.42,0.46,0.46,0.36,0.68,1.0,0
407,0.0,0.27,0.38,0.12,0.46,0.38,0.38,0.23,0.62,0.35,0.46,0.38,0.35,0.35,0.23,0.46,0.5,1.0,0.46,0.81,0.73,0.65,0.5,0.54,0.81,0.58,0.08,0.19,0.12,0.23,0.19,0.19,0.08,0.42,0.54,0.0,0.15,0.38,0.38,0.27,0.15,0.5,0.42,0.31,0.27,0.5,0.5,0.54,0.62,0.62,0.46,0.96,0
408,0.27,0.31,0.12,0.04,0.54,0.19,0.54,0.23,0.19,0.35,0.31,0.35,0.08,0.27,0.23,0.35,0.54,0.5,0.54,0.15,0.54,0.5,0.58,1.0,0.54,0.58,0.15,0.35,0.15,0.08,0.31,0.35,0.0,0.04,0.19,0.08,0.19,0.15,0.23,0.35,0.27,0.12,0.38,0.12,0.04,0.35,0.08,0.35,0.46,0.38,0.58,0.5,3
409,0.43,0.14,0.43,1.0,0.57,0.29,0.14,0.0,0.0,0.57,0.14,0.14,0.71,0.43,0.57,0.71,0.43,0.71,0.14,0.0,0.29,0.57,0.29,0.29,0.71,0.57,0.14,0.0,0.29,0.71,0.43,0.57,0.0,0.29,0.14,0.14,0.29,0.29,0.43,0.14,0.0,0.86,0.43,0.0,0.57,0.43,0.29,0.71,0.29,0.14,0.29,0.43,14
410,0.18,0.29,0.41,0.35,0.65,0.59,0.53,0.29,0.35,0.18,0.47,0.47,0.65,0.47,0.53,0.76,0.65,0.47,0.65,0.65,0.65,0.53,1.0,0.71,0.65,0.71,0.06,0.12,0.24,0.06,0.59,0.24,0.12,0.0,0.59,0.47,0.41,0.41,0.47,0.47,0.65,0.12,0.29,0.65,0.24,0.41,0.59,0.59,0.59,0.94,0.94,0.88,0
411,0.22,0.22,0.11,0.11,0.56,0.22,0.78,0.33,0.56,0.44,0.67,0.33,0.33,0.22,0.56,0.22,0.33,0.44,0.11,0.33,0.33,0.44,0.11,0.22,1.0,0.89,0.11,0.67,0.11,0.22,0.0,0.22,0.44,0.22,0.44,0.33,0.22,0.44,0.33,0.22,0.78,0.22,0.33,0.22,0.22,0.22,0.78,0.56,0.22,0.11,0.11,0.67,3
412,0.29,0.57,0.29,0.43,0.86,1.0,0.43,1.0,0.86,0.43,0.29,0.43,0.86,0.57,1.0,0.14,0.57,0.86,1.0,0.57,0.57,0.29,0.43,0.43,0.86,0.43,0.14,0.71,0.71,0.86,0.0,0.29,0.86,0.57,0.14,0.57,0.14,0.14,0.29,0.0,0.29,0.29,0.29,0.43,0.57,0.29,0.0,0.29,0.14,0.43,0.71,0.57,7
413,0.2,0.2,0.2,0.0,0.0,0.0,0.4,0.2,0.2,0.4,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.2,0.0,0.2,0.2,0.0,0.6,0.0,0.0,0.2,0.2,0.4,0.2,0.2,0.2,1.0,0.2,0.0,0.4,0.2,0.4,0.2,0.2,0.6,0.2,0.2,0.6,0.6,13
414,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,3
415,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0,17
416,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1
417,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
419,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.6,0.0,0.4,0.4,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.0,0.4,0.0,0.0,0.2,0.6,0.2,0.2,0.0,0.2,1.0,0.2,0.2,4
420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3
421,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1
422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
423,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17
425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
426,0.79,0.42,0.42,0.47,0.32,0.53,0.37,0.42,0.47,0.47,0.32,0.26,0.47,0.16,0.42,0.68,0.47,0.0,1.0,0.37,0.42,0.42,0.58,0.63,0.68,0.63,0.26,0.42,0.26,0.11,0.11,0.21,0.32,0.47,0.58,0.32,0.16,0.32,0.11,0.37,0.47,0.37,0.47,0.37,0.42,0.16,0.37,0.47,0.32,0.63,0.53,0.53,0
427,0.42,0.16,0.47,0.37,0.53,0.37,0.47,0.32,0.37,0.42,0.26,0.58,0.58,0.0,0.21,0.16,0.21,0.37,0.74,0.68,0.26,0.63,0.58,0.47,0.84,0.47,0.21,0.21,0.21,0.16,0.26,0.21,0.42,0.16,0.32,0.53,0.32,0.26,0.21,0.37,0.37,0.32,0.21,0.21,0.37,0.37,0.32,0.42,0.68,0.32,1.0,0.79,0
428,0.15,0.38,0.23,0.08,0.31,0.38,0.54,0.54,0.54,0.46,0.54,0.46,0.92,0.23,0.0,0.31,0.38,0.54,0.62,0.62,0.54,0.77,0.69,0.62,0.85,0.77,0.0,0.31,0.23,0.23,0.23,0.08,0.15,0.46,0.0,0.62,0.23,0.23,0.31,0.38,0.31,0.0,0.38,0.54,0.23,0.31,0.38,0.31,0.31,0.46,0.38,1.0,0
429,0.22,0.28,0.22,0.17,0.22,0.17,0.0,0.39,0.33,0.33,0.22,0.33,0.44,0.28,0.5,0.28,0.11,0.11,0.28,0.56,0.61,0.44,0.72,0.22,0.94,0.5,0.28,0.06,0.22,0.06,0.17,0.06,0.39,0.0,0.39,0.17,0.39,0.22,0.61,0.22,0.17,0.33,0.33,0.39,0.44,0.33,0.56,0.17,0.33,1.0,0.39,0.67,3
430,0.07,0.2,0.27,0.13,0.07,0.07,0.0,0.27,0.13,0.27,0.33,0.27,0.07,0.4,0.2,0.27,0.07,0.13,0.13,0.13,0.07,0.27,0.6,0.47,0.33,0.27,0.0,0.0,0.07,0.2,0.13,0.2,0.13,0.13,0.13,0.2,0.13,0.07,0.6,0.4,0.07,0.0,0.07,0.27,0.33,0.07,0.13,0.2,0.13,0.4,0.13,1.0,1
431,0.22,0.0,0.78,0.11,0.33,0.22,0.11,0.11,0.33,0.22,0.11,0.33,0.22,0.11,0.44,0.44,0.33,0.33,0.22,0.22,0.22,0.44,0.22,0.22,0.11,0.67,0.33,0.33,0.22,0.11,0.22,0.22,0.22,0.44,0.0,0.33,0.11,0.0,0.22,0.44,0.22,0.33,0.33,0.78,0.44,0.11,0.67,0.33,0.0,0.11,0.44,1.0,3
432,0.64,0.44,0.48,0.48,0.36,0.32,0.64,0.2,0.32,0.6,0.4,0.48,0.4,0.48,0.96,0.52,0.48,0.32,0.6,0.96,0.52,0.36,1.0,0.56,0.44,0.68,0.52,0.52,0.4,0.44,0.36,0.2,0.64,0.72,0.52,0.32,0.4,0.12,0.2,0.6,0.0,0.48,0.12,0.32,0.68,0.4,0.72,0.2,0.32,0.08,0.44,0.92,7
433,0.52,0.13,0.17,0.43,0.35,0.17,0.3,0.52,0.17,0.3,0.43,0.04,0.09,0.48,0.43,0.52,0.39,0.22,0.48,0.26,0.39,0.13,0.35,0.43,1.0,0.48,0.22,0.39,0.0,0.22,0.09,0.39,0.09,0.17,0.13,0.22,0.26,0.17,0.17,0.3,0.13,0.09,0.17,0.17,0.61,0.17,0.13,0.43,0.35,0.13,0.61,0.52,3
434,0.54,0.31,1.0,0.46,0.23,0.54,0.46,0.23,0.31,0.54,0.62,0.62,0.92,0.46,0.54,0.38,0.54,0.38,0.31,0.31,0.62,1.0,0.38,0.85,0.62,0.92,0.46,0.23,0.08,0.23,0.15,0.38,0.31,0.46,0.46,0.46,0.69,0.62,0.38,0.31,0.62,0.62,0.31,0.15,0.54,0.54,0.31,0.54,0.0,0.38,0.46,0.69,7
435,0.33,0.33,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0,0.33,0.33,0.33,0.67,0.0,0.0,17
436,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.0,0.5,6
437,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3
438,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3
439,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,6
440,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,17
441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.33,0.33,0.0,0.0,0.0,17
443,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.33,0.0,1.0,0.0,0.0,0.33,0.0,0.0,17
444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.33,0.33,0.0,0.33,0.0,0.0,0.0,1.0,1
445,0.0,0.5,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.75,1.0,1
446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.5,1
447,0.33,0.0,0.0,0.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,1
448,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,17
449,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0,0.0,0.0,1.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.67,1
450,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,17
451,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,17
452,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.0,0.67,0.33,0.0,0.0,0.33,0.0,0.33,0.33,0.0,0.67,0.0,0.0,0.33,0.33,1.0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.0,0.33,0.33,0.33,0.33,0.0,2
453,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.67,0.0,0.33,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,0.0,0.33,0.0,0.33,0.33,0.33,0.33,0.0,1.0,0.67,1
454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.5,6
456,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1
457,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.5,1
